Date,"Imp Vol","1D IV Chg","IV Rank","IV Pctl","Put/Call Vol","Options Vol","Put/Call OI","Total OI",Last
2021-05-25,20.25%,+0.46%,7.03%,3%,0.83242770968977,153103,0.92709577245693,2665952,251.72
2021-05-24,19.80%,-2.05%,4.08%,1%,0.63942872139118,237386,0.90489821073948,2920809,250.78
2021-05-21,21.85%,-0.13%,17.32%,9%,0.67316655849903,226868,0.92031927127663,2955621,245.17
2021-05-20,21.98%,-2.13%,18.19%,9%,0.69962074997428,231247,0.92355520976121,2927224,246.48
2021-05-19,24.11%,+1.04%,31.93%,25%,0.79031566785927,192151,0.92535999463552,2899983,243.12
2021-05-18,23.07%,+0.03%,25.23%,14%,0.28420059216895,317055,0.89441285469978,2904510,243.08
2021-05-17,23.04%,+2.04%,25.03%,13%,1.1983481695354,256589,0.87099920012798,2923904,245.18
2021-05-14,21.00%,-3.91%,11.84%,7%,0.69085287352607,313895,0.86995857414179,2885793,248.15
2021-05-13,24.91%,-4.14%,37.07%,42%,0.66729142973322,262420,0.87094626024896,2851657,243.03
2021-05-12,29.05%,+5.51%,63.83%,73%,0.82132977759063,311431,0.8581768747962,2798000,239
2021-05-11,23.54%,+1.22%,28.24%,13%,0.8139502376293,220609,0.85364484684076,2751011,246.23
2021-05-10,22.32%,+3.16%,20.38%,9%,0.61954749752419,212598,0.8496214608736,2824962,247.18
2021-05-07,19.17%,-1.48%,0.00%,0%,0.47402343174441,350141,0.83954965230317,2828922,252.46
2021-05-06,20.65%,-0.37%,5.66%,2%,0.60168371535197,275110,0.85026598266388,2790536,249.73
2021-05-05,21.02%,0.00%,8.17%,6%,0.62858629511324,225354,0.84458473232684,2756232,246.47
2021-05-04,21.02%,+0.67%,8.16%,5%,0.80500886218723,313660,0.83418782609872,2712131,247.79
2021-05-03,20.35%,+0.54%,3.65%,1%,0.54179831364214,241552,0.81290287491282,2833259,251.86
2021-04-30,19.81%,-0.88%,0.00%,0%,0.61505482012448,335266,0.80475160257429,2839607,252.18
2021-04-29,20.68%,-0.25%,0.00%,0%,0.47961161202141,448164,0.81014486866691,2762911,252.51
2021-04-28,20.94%,-4.07%,0.00%,0%,0.5465252172768,563727,0.81371103069677,2659936,254.56
2021-04-27,25.01%,+1.02%,21.08%,37%,0.54585652796817,499576,0.83970176517736,2467454,261.97
2021-04-26,23.99%,+0.62%,12.74%,10%,0.62861390922945,219073,0.83847443243788,2536898,261.55
2021-04-23,23.37%,-2.23%,7.64%,3%,0.68127547948145,242909,0.80481193610124,2541473,261.15
2021-04-22,25.60%,+1.21%,25.89%,42%,0.6283175721261,284796,0.79679251228141,2509077,257.17
2021-04-21,24.39%,-1.80%,15.99%,24%,0.71591522157996,178112,0.80116449591014,2487147,260.58
2021-04-20,26.18%,+1.14%,30.69%,50%,0.69825648556922,189646,0.80587400994522,2435743,258.26
2021-04-19,25.04%,+1.47%,21.38%,36%,0.70915893371403,208314,0.91416463773674,2675426,258.74
2021-04-16,23.57%,-0.28%,9.32%,4%,0.4815543162193,335255,0.818455886927,2777064,260.74
2021-04-15,23.86%,-1.48%,11.65%,6%,0.46051972547232,323676,0.82352407145337,2731712,259.5
2021-04-14,25.33%,+1.01%,23.74%,37%,0.41933328013406,284582,0.83879631587522,2652289,255.59
2021-04-13,24.33%,-0.54%,7.52%,7%,0.43099221409484,285430,0.83330922105157,2610438,258.49
2021-04-12,24.87%,+0.84%,19.91%,31%,0.41202130783105,403968,0.86490247237445,2628194,255.91
2021-04-09,24.02%,+0.05%,13.02%,9%,0.5239255271226,348441,0.8280599589909,2636280,255.85
2021-04-08,23.98%,-1.01%,12.63%,6%,0.50199485923477,347102,0.82156733218627,2608601,253.25
2021-04-07,24.99%,+0.34%,20.93%,29%,0.54758432874875,304594,0.81800011928226,2560515,249.9
2021-04-06,24.65%,-1.14%,18.14%,23%,0.47243438856063,275865,0.81163412547298,2536603,247.86
2021-04-05,25.78%,+1.52%,27.43%,35%,0.3970467694697,582901,0.84548407604988,2545777,249.07
2021-04-01,24.27%,-2.17%,15.02%,18%,0.41775944905484,558308,0.81569555151186,2557409,242.35
2021-03-31,26.43%,-1.05%,32.74%,43%,0.34617478206541,502033,0.83141928051083,2508484,235.77
2021-03-30,27.49%,+1.36%,41.35%,52%,0.50962024019497,206273,0.83505227280053,2448068,231.85
2021-03-29,26.12%,+2.34%,30.21%,41%,0.66845135246124,215332,0.82160330288356,2480071,235.24
2021-03-26,23.79%,-2.02%,11.07%,5%,0.57907968574635,246218,0.81561563014895,2476044,236.48
2021-03-25,25.81%,+1.54%,27.61%,37%,0.5679584460602,296733,0.81856201876805,2418542,232.34
2021-03-24,24.26%,+0.72%,14.97%,16%,0.61900060071672,234475,0.82145443078473,2379763,235.46
2021-03-23,23.54%,+1.00%,9.10%,4%,0.56990848801452,423734,0.81898570614658,2311487,237.58
2021-03-22,22.54%,-1.70%,0.88%,2%,0.61080306722179,251870,0.831695977906,2712641,235.99
2021-03-19,24.24%,-3.52%,14.77%,8%,0.6438627838605,259441,0.8286696801929,2850843,230.35
2021-03-18,27.76%,+3.23%,43.61%,46%,0.43658643934305,248064,0.82935247664676,2827074,230.72
2021-03-17,24.53%,+0.24%,17.19%,16%,0.68911730014684,280684,0.82427818238947,2792647,237.04
2021-03-16,24.29%,-1.12%,15.19%,12%,0.47268250602063,327772,0.8356899937954,2754451,237.71
2021-03-15,25.41%,-0.45%,24.35%,24%,0.6855040949781,212387,0.8329755024487,2776375,234.81
2021-03-12,25.86%,+0.73%,28.03%,29%,0.63525466711479,214081,0.83113462079441,2753446,235.75
2021-03-11,25.13%,-1.83%,22.04%,21%,0.61667465835531,269726,0.83538517648012,2717508,237.13
2021-03-10,26.96%,+1.35%,37.02%,37%,0.66504753700868,208757,0.83464422183208,2664729,232.42
2021-03-09,25.60%,-4.39%,25.95%,24%,0.61725460499099,230648,0.83890736990125,2628525,233.78
2021-03-08,30.00%,+1.44%,61.89%,61%,0.83463157102099,219277,0.82826763308147,2566800,227.39
2021-03-05,28.56%,-3.60%,50.14%,44%,0.77343029009195,318994,0.81082536626606,2673106,231.6
2021-03-04,32.16%,+1.75%,79.61%,86%,0.5948245092207,294899,0.80629530841361,2640419,226.73
2021-03-03,30.41%,+3.59%,65.30%,73%,0.69177855725827,235367,0.80582230239519,2593773,227.56
2021-03-02,26.82%,+1.03%,35.90%,38%,0.52459478664967,135166,0.80076047332667,2569696,233.87
2021-03-01,25.79%,-3.13%,27.47%,28%,0.5774964762008,174591,0.80832458826805,2533083,236.94
2021-02-26,28.92%,-5.53%,53.11%,45%,0.58731870625639,282584,0.80107132545222,2632363,232.38
2021-02-25,34.45%,+6.30%,98.39%,95%,0.55022477499038,330356,0.78746351307153,2606835,228.99
2021-02-24,28.15%,+1.51%,8.65%,26%,0.35064762451927,315021,0.79531029942945,2541847,234.55
2021-02-23,26.64%,+0.38%,34.42%,34%,0.55002062068254,300673,0.7862822847955,2492982,233.27
2021-02-22,26.25%,+2.00%,31.27%,32%,0.55291101212058,179883,1.233469742347,488471,234.51
2021-02-19,24.26%,+0.03%,14.93%,15%,0.50227577489294,312565,0.82600049544976,2683074,240.97
2021-02-18,24.23%,-0.02%,14.70%,9%,0.87115311598888,182342,0.8204418870821,2665775,243.79
2021-02-17,24.25%,-0.26%,14.88%,10%,0.63310416609603,238492,0.83141926973703,2610212,244.2
2021-02-16,24.52%,+2.08%,17.05%,10%,0.29500910630412,405299,0,0,243.7
2021-02-12,22.43%,-1.58%,0.00%,0%,0.44523075228549,262425,0.78339969698882,2741508,244.99
2021-02-11,24.01%,-0.66%,0.00%,0%,0.44775507678983,187215,0.77476673332978,2727962,244.49
2021-02-10,24.67%,-0.07%,4.56%,4%,0.53887970498474,242035,0.77799202752635,2686009,242.82
2021-02-09,24.74%,+0.02%,5.28%,8%,0.50206140826733,249201,0.76872403829389,2657851,243.77
2021-02-08,24.72%,+0.53%,5.11%,4%,0.703070304097,174173,0.76596192232009,2745292,242.47
2021-02-05,24.19%,-0.99%,0.00%,0%,0.48233967168095,241820,0.75017434861068,2750511,242.2
2021-02-04,25.18%,-1.52%,0.00%,0%,0.58704539276977,291937,0.75838271954711,2718421,242.01
2021-02-03,26.70%,-0.69%,0.00%,0%,0.5207477704502,425452,0.76012060139081,2657372,243
2021-02-02,27.40%,-2.64%,0.00%,0%,0.54673561358909,267709,0.75771546813138,2618017,239.51
2021-02-01,30.03%,-2.24%,27.81%,35%,0.49072320841552,453478,0.76057015958405,2717683,240.14
2021-01-29,32.27%,+2.66%,62.84%,79%,0.52056488901465,521239,0.74377492689597,2736574,231.96
2021-01-28,29.62%,-5.04%,21.29%,28%,0.38004337008742,691134,0.7254345553867,2669318,238.93
2021-01-27,34.65%,+0.57%,100.00%,94%,0.42307455020104,807323,0.7143899890249,2611784,232.9
2021-01-26,34.08%,+1.76%,100.00%,94%,0.38372097182036,773774,0.70750038195711,2447543,232.33
2021-01-25,32.32%,+1.57%,100.00%,93%,0.2841700957383,496830,0.69475495110962,2498262,229.53
2021-01-22,30.75%,+0.58%,70.35%,64%,0.2537720000317,632869,0.70969123254556,2431528,225.95
2021-01-21,30.17%,+0.71%,53.90%,54%,0.41337094301197,362271,0.71205752091818,2356125,224.97
2021-01-20,29.46%,+1.20%,33.83%,33%,0.4132727978931,596729,0.72305024717775,2288545,224.34
2021-01-19,28.25%,-1.46%,0.00%,0%,0.55816060187318,304449,0.87846743176399,2912359,216.44
2021-01-15,29.72%,-1.06%,19.77%,30%,0.62479380726196,327019,0.83852557124429,3122789,212.65
2021-01-14,30.78%,+1.56%,60.44%,56%,0.52696933107945,316159,0.84118361962032,3081427,213.02
2021-01-13,29.22%,-0.94%,0.46%,13%,0.66888079301872,295467,0.84115421452195,3062320,216.34
2021-01-12,30.16%,-1.50%,36.60%,29%,0.4881255820141,279656,0.83440753773782,3042818,214.93
2021-01-11,31.66%,+2.46%,94.38%,50%,0.66846592988363,182370,0.82599457563238,3092939,217.49
2021-01-08,29.20%,-0.24%,0.00%,0%,0.58923370925632,295224,0.81744088548006,3090889,219.62
2021-01-07,29.45%,-0.88%,0.00%,0%,0.47042194638822,295446,0.81478399812363,3094978,218.29
2021-01-06,30.33%,-1.48%,0.00%,0%,0.5608231539562,354580,0.8206015006691,3012116,212.25
2021-01-05,31.81%,+0.12%,100.00%,50%,0.52646073459351,248317,0.81634808614577,2949228,217.9
2021-01-04,31.68%,+31.68%,0.00%,0%,0.56443908299905,322919,0.80181087183874,2999516,217.69
2020-12-31,29.10%,0.00%,13.78%,38%,0.45587070613206,275739,0.78679238008239,3012255,222.42
2020-12-30,29.10%,+0.22%,13.79%,38%,0.3551753083949,243773,0.7829113833659,2996097,221.68
2020-12-29,28.89%,+0.86%,13.47%,36%,0.35203155064435,325338,0.78820226010158,2956889,224.15
2020-12-28,28.03%,+2.14%,12.22%,33%,0.36350572789061,305533,0.80702242656006,2999650,224.96
2020-12-24,25.88%,+0.31%,13.34%,20%,0.45758171987897,176312,0.79711576982759,3009991,222.75
2020-12-23,25.57%,-0.81%,8.66%,16%,0.59466510273419,236559,0.79819532741623,2970500,221.02
2020-12-22,26.38%,+0.10%,9.83%,21%,0.4370809543488,340798,0.79920987823861,2934765,223.94
2020-12-21,26.28%,-0.61%,9.69%,21%,0.42624121919276,467181,0.80453369991874,3357833,222.59
2020-12-18,26.89%,+0.32%,10.57%,23%,0.63877464331226,327927,0.78819439720268,3417193,218.59
2020-12-17,26.57%,-0.40%,10.11%,22%,0.51049827232644,348407,0.78893703988245,3357774,219.42
2020-12-16,26.97%,-0.36%,10.69%,25%,0.34043637210579,644581,0.81100051237727,3262349,219.28
2020-12-15,27.33%,+0.48%,11.21%,26%,0.54462002612263,251892,0.81313794971757,3202551,214.13
2020-12-14,26.84%,-0.36%,10.51%,23%,0.64425235544714,279051,0.80261766532762,3247468,214.2
2020-12-11,27.20%,-0.08%,11.02%,25%,0.55070885849053,467165,0.78823281730427,3202235,213.26
2020-12-10,27.28%,-0.13%,11.15%,25%,0.60369299146826,287215,0.78434277069448,3168031,210.52
2020-12-09,27.41%,+1.56%,11.33%,25%,0.42802496476747,347557,0.78006651567271,3120939,211.8
2020-12-08,25.85%,-0.62%,9.07%,19%,0.47118039914609,300468,0.79156578860773,3076131,216.01
2020-12-07,26.47%,+1.68%,9.97%,22%,0.5245344925538,238829,0.78802828700681,3094773,214.29
2020-12-04,24.80%,-0.81%,7.54%,14%,0.66107632503899,285446,0.77946160195474,3037589,214.36
2020-12-03,25.61%,-0.19%,8.72%,16%,0.48996405163334,342355,0.78425308846768,2995595,214.24
2020-12-02,25.79%,-0.35%,8.99%,17%,0.62092878060383,218083,0.78369311139244,2963005,215.37
2020-12-01,26.14%,+0.58%,9.49%,19%,0.45829568064578,359868,0.79232133775103,2903833,216.21
2020-11-30,25.56%,+0.48%,8.65%,16%,0.54664596436748,235084,0.79248809109928,2938838,214.07
2020-11-27,25.08%,+0.79%,14.89%,21%,0.53632239721432,192366,0.78214981519349,2952787,215.23
2020-11-25,24.29%,-0.44%,6.81%,12%,0.57015755998844,217247,0.78506808892799,2921853,213.87
2020-11-24,24.73%,-0.54%,7.44%,13%,0.43611412766036,309451,0.79385738581739,2867899,213.86
2020-11-23,25.27%,-0.39%,8.23%,14%,0.56900725188753,315667,0.74499538672532,3203822,210.11
2020-11-20,25.66%,+0.02%,8.79%,15%,0.52433823067089,290923,0.75383079394018,3232240,210.39
2020-11-19,25.63%,-0.89%,8.76%,15%,0.63924224275801,244970,0.74491467207573,3225911,212.42
2020-11-18,26.53%,+0.31%,10.05%,18%,0.54093623798419,270912,0.75350414218842,3172843,211.08
2020-11-17,26.22%,+0.40%,9.61%,17%,0.30048948211994,391091,0.72230089692772,3182769,214.46
2020-11-16,25.82%,-0.94%,9.03%,15%,0.58932904087001,202409,0.73118717703523,3245995,217.23
2020-11-13,26.76%,-2.11%,10.40%,17%,0.54604401167292,207677,0.72583531006796,3268934,216.51
2020-11-12,28.88%,+0.94%,13.46%,27%,0.88471538638912,237035,0.72124594177444,3234049,215.44
2020-11-11,27.93%,-1.97%,12.09%,23%,0.52306249088846,240289,0.66417634976235,3354214,216.55
2020-11-10,29.90%,+1.19%,14.95%,33%,0.33477765325376,560963,0.69046995298633,3219948,211.01
2020-11-09,28.71%,+1.41%,13.22%,27%,0.639698569352,300055,0.70904355420622,3287482,218.39
2020-11-06,27.31%,-1.59%,11.18%,19%,0.84579887183395,300389,0.68631330953543,3299702,223.72
2020-11-05,28.90%,-0.95%,13.49%,27%,0.76316837684548,407239,0.67309620640383,3258651,223.29
2020-11-04,29.84%,-5.72%,14.86%,32%,0.61112826178793,396634,0.67054659964027,3242409,216.39
2020-11-03,35.56%,-2.16%,23.15%,55%,0.67468045622302,240948,0.67504956295672,3202209,206.43
2020-11-02,37.72%,-1.49%,26.28%,68%,0.48189574818957,248016,0.6447031513377,3383832,202.33
2020-10-30,39.21%,+1.96%,28.44%,74%,0.75263015698277,434633,0.66456165615145,3384460,202.47
2020-10-29,37.25%,-2.83%,25.60%,65%,0.5405243284397,400638,0.68699236141733,3320723,204.72
2020-10-28,40.08%,+1.43%,29.70%,77%,0.52262628518598,586304,0.68871221961339,3264583,202.68
2020-10-27,38.64%,-2.26%,27.62%,74%,0.48834461019006,564224,0.69335625184491,3080552,213.25
2020-10-26,40.91%,+4.42%,30.90%,80%,0.57889097444393,415542,0.68345981737504,3049909,210.08
2020-10-23,36.48%,-1.16%,24.48%,62%,0.63244839857651,229359,0.67939102292203,3028864,216.23
2020-10-22,37.64%,-0.44%,26.17%,69%,0.5989513603416,271107,0.67231661868938,2981386,214.89
2020-10-21,38.09%,-0.28%,26.81%,70%,0.4786179531878,202720,0.6639151618089,2966398,214.8
2020-10-20,38.36%,-0.71%,27.21%,72%,0.38860019486846,282183,0.65518206008396,2946570,214.65
2020-10-19,39.08%,+2.72%,28.24%,74%,0.36254778378616,371406,0.737052520286,3177446,214.22
2020-10-16,36.35%,+0.02%,24.30%,63%,0.2834431816216,445152,0.73121073090432,3186579,219.66
2020-10-15,36.33%,+0.78%,24.27%,63%,0.55525307638728,267939,0.73124550892924,3141712,219.66
2020-10-14,35.55%,+2.29%,23.13%,59%,0.48448985280661,244972,0.73034640590287,3103731,220.86
2020-10-13,33.26%,-1.13%,19.82%,47%,0.5627866611298,334938,0.72230650282892,3059631,222.86
2020-10-12,34.40%,+0.54%,21.46%,52%,0.36183732169971,509447,0.74144005532609,3092195,221.4
2020-10-09,33.86%,-2.71%,20.68%,49%,0.54729850015577,417195,0.7315436952409,3106379,215.81
2020-10-08,36.57%,-1.05%,24.61%,63%,0.46214262532086,247782,0.73701478339914,3086076,210.58
2020-10-07,37.62%,-1.88%,26.13%,69%,0.64331056971414,245928,0.73711981319158,3054515,209.83
2020-10-06,39.50%,+2.19%,28.86%,74%,0.50682730923695,272020,0.73695759625164,2990539,205.91
2020-10-05,37.31%,-0.79%,25.68%,67%,0.45975744211687,221108,0.73155658468468,3076441,210.38
2020-10-02,38.10%,+3.82%,26.83%,70%,0.56632669739466,383324,0.7409253797536,3030488,206.19
2020-10-01,34.28%,+1.65%,21.29%,52%,0.69820511032062,292166,0.74221782475216,2996930,212.46
2020-09-30,32.63%,-1.84%,18.90%,46%,0.55407621385055,286208,0.73858015948785,2982955,210.33
2020-09-29,34.47%,+0.07%,21.57%,54%,0.59708188774298,168021,0.73534176468965,2955438,207.26
2020-09-28,34.40%,-0.10%,21.46%,53%,0.51678170895431,223698,0.74184423633731,3080138,209.44
2020-09-25,34.50%,-2.27%,21.61%,54%,0.66192336262526,328883,0.73686794333116,3070951,207.82
2020-09-24,36.77%,-1.78%,24.90%,65%,0.52807343136166,289003,0.73437596449956,3034485,203.19
2020-09-23,38.55%,+1.86%,27.48%,71%,0.52409744231466,260642,0.73832700826323,2980087,200.59
2020-09-22,36.69%,-1.49%,24.78%,64%,0.48576981997538,335573,0.74137539060141,2941291,207.42
2020-09-21,38.18%,+2.33%,26.94%,70%,0.67026184397804,369654,0.72657429303656,3383357,202.54
2020-09-18,35.84%,-0.86%,23.56%,61%,0.73313994917784,515623,0.74809471777983,3431676,200.39
2020-09-17,36.71%,+0.77%,24.81%,65%,0.68958336245091,362664,0.74019438561639,3381276,202.91
2020-09-16,35.94%,+2.74%,23.70%,61%,0.7501577689695,246823,0.73685935901128,3359053,205.05
2020-09-15,33.20%,-0.65%,19.72%,51%,0.49651313340113,269314,0.73723415439283,3304949,208.78
2020-09-14,33.85%,-3.71%,20.66%,53%,0.51239933096787,312864,0.70172310907779,3439179,205.41
2020-09-11,37.56%,-1.84%,26.05%,67%,0.63147600847943,527187,0.71226111781416,3403095,204.03
2020-09-10,39.40%,-1.05%,28.72%,71%,0.4974780062493,457201,0.71201183977386,3343114,205.37
2020-09-09,40.45%,-3.49%,30.24%,75%,0.44080790251229,525673,0.70690441517914,3297188,211.29
2020-09-08,43.94%,-3.63%,35.30%,83%,0.45932682496771,473410,0.68260041502603,3353638,202.66
2020-09-04,47.57%,+0.49%,40.56%,85%,0.51214553838215,726719,0.68626120344109,3297359,214.25
2020-09-03,47.08%,+8.87%,39.85%,85%,0.40986246598671,685485,0.70229933874494,3194506,217.3
2020-09-02,38.21%,-1.46%,26.99%,71%,0.22914560473431,648024,0.70203692236682,3141744,231.65
2020-09-01,39.67%,+1.85%,29.11%,74%,0.32327156372213,305202,0.70215090670501,3084580,227.27
2020-08-31,37.83%,-1.75%,26.43%,71%,0.33026896584357,393592,0.72092141882989,3133156,225.53
2020-08-28,39.57%,-0.78%,28.96%,74%,0.2718603257825,588023,0.69473252766634,3138304,228.91
2020-08-27,40.35%,+5.94%,30.09%,75%,0.17927061702917,1382854,0.72613172374992,2957561,226.58
2020-08-26,34.41%,+4.63%,21.48%,59%,0.28091218960925,701603,0.72392102985196,2913611,221.15
2020-08-25,29.78%,+0.07%,14.77%,41%,0.29132278026599,377699,0.72955441232144,2823335,216.47
2020-08-24,29.72%,+1.02%,14.67%,39%,0.32590935328791,314690,0.74582073600437,3015413,213.69
2020-08-21,28.69%,+1.12%,13.19%,35%,0.38816860211157,429026,0.73578685770263,3022911,213.02
2020-08-20,27.57%,-0.83%,11.56%,27%,0.41404209831549,394201,0.73082348043685,2976961,214.58
2020-08-19,28.40%,+0.38%,12.76%,32%,0.40625267999844,360746,0.73301396585669,2879245,209.7
2020-08-18,28.02%,-1.01%,12.21%,31%,0.24834184198004,424983,0.69955686715548,2906023,211.49
2020-08-17,29.02%,-1.77%,13.67%,34%,0.44018181509043,254110,0.69422706000039,2970695,210.28
2020-08-14,30.80%,-0.49%,16.24%,41%,0.40209295837254,296502,0.70289637018806,2937062,208.9
2020-08-13,31.29%,+0.25%,16.96%,42%,0.4164461351858,308298,0.69626948076758,2907947,208.7
2020-08-12,31.04%,-3.24%,16.59%,42%,0.3835477205458,371614,0.69205331136544,2875560,209.19
2020-08-11,34.28%,+0.81%,21.29%,55%,0.38146675896258,333283,0,0,203.38
2020-08-10,33.47%,+0.36%,20.12%,54%,0.37518504008828,459844,0.70759135568439,2835715,208.25
2020-08-07,33.11%,+1.14%,19.59%,52%,0.40200050123564,441940,0.70573599484241,2801888,212.23
2020-08-06,31.96%,-0.68%,17.93%,47%,0.2445984203041,464687,0.70050350513753,2787649,216.35
2020-08-05,32.64%,+0.04%,18.92%,50%,0.21143782318269,505808,0.77444091164133,2590068,212.94
2020-08-04,32.61%,-1.97%,18.86%,50%,0.36897621160978,649315,0.77688414178716,2471772,213.29
2020-08-03,34.57%,+5.19%,21.72%,55%,0.22460330459078,1271077,0.78869172446004,2477787,216.54
2020-07-31,29.39%,+0.28%,14.20%,39%,0.31754119865541,642802,0.79513700815445,2419360,205.01
2020-07-30,29.11%,+0.69%,13.79%,37%,0.56512047553338,294900,0.79104357595806,2405556,203.9
2020-07-29,28.42%,-1.35%,12.79%,34%,0.5172707305766,199644,0.78893259551633,2394887,204.06
2020-07-28,29.76%,-0.57%,14.75%,40%,0.47049773250368,237031,0.77517376074154,2368625,202.02
2020-07-27,30.34%,-1.57%,15.57%,40%,0.42398064820319,347316,0.75734515557389,2547618,203.85
2020-07-24,31.90%,-2.03%,17.84%,45%,0.61381987486586,550432,0.76693829128228,2540882,201.3
2020-07-23,33.94%,-1.00%,20.79%,52%,0.51461800079393,988211,0.77132252060315,2454325,202.54
2020-07-22,34.93%,-3.64%,22.24%,56%,0.52407795567052,683488,0.75350385816354,2270414,211.75
2020-07-21,38.57%,+2.48%,27.51%,68%,0.31620794517821,409879,0.76471334276323,2184551,208.75
2020-07-20,36.09%,-1.39%,23.91%,59%,0.29092106934683,436960,0.79602760398071,2419603,211.6
2020-07-17,37.48%,-3.01%,25.93%,66%,0.43514223418888,392299,0.77880049505632,2456262,202.88
2020-07-16,40.49%,-0.40%,30.29%,71%,0.49732896427236,368301,0.78473839992192,2395649,203.92
2020-07-15,40.89%,-0.32%,30.87%,72%,0.40032677202024,360825,0.78338175639055,2336198,208.04
2020-07-14,41.20%,+0.85%,31.33%,73%,0.4334859104563,380817,0.78720803077136,2299513,209
2020-07-13,40.35%,+3.53%,30.10%,71%,0.34448210371059,532345,0.81658240377272,2314306,207.07
2020-07-10,36.82%,-0.18%,24.97%,67%,0.36739628067122,361396,0.79678127992905,2305707,213.67
2020-07-09,36.99%,+2.40%,25.23%,67%,0.32756356995602,468156,0.81144064214947,2250177,214.32
2020-07-08,34.59%,-0.52%,21.75%,58%,0.36440079140757,366871,0.80843907659379,2223852,211.75
2020-07-07,35.11%,+2.69%,22.50%,60%,0.42367352451532,484879,0.81768634101776,2146773,212.13
2020-07-06,32.43%,+1.96%,18.60%,52%,0.35351317053939,439437,0.84358360892134,2152948,210.7
2020-07-02,30.46%,-0.84%,15.76%,45%,0.52911188079459,377027,0.8129101226618,2145280,206.26
2020-07-01,31.30%,-0.24%,16.97%,47%,0.50039550008789,375573,0.81036408405085,2107195,204.7
2020-06-30,31.54%,-4.70%,17.32%,48%,0.54285807122433,332381,0.80497572264827,2068365,203.51
2020-06-29,36.24%,-1.51%,24.14%,63%,0.51107026235364,202222,0.79828747212388,2146569,198.44
2020-06-26,37.75%,+1.97%,26.32%,67%,0.64272848045311,347465,0.78808518514813,2144565,196.33
2020-06-25,35.78%,+0.25%,23.47%,61%,0.50279002899681,246692,0.78545357204187,2121026,200.34
2020-06-24,35.53%,+3.61%,23.11%,61%,0.64458477146742,377373,0.7905202682778,2088735,197.84
2020-06-23,31.92%,-1.29%,17.87%,51%,0.37364924904772,442120,0.79225370197527,2023924,201.91
2020-06-22,33.20%,+0.85%,19.73%,55%,0.46503966282002,398000,0.93650762146713,2341656,200.57
2020-06-19,32.36%,+0.79%,18.50%,53%,0.48252661264351,510978,0.8476860612241,2446013,194.81
2020-06-18,31.56%,-0.41%,17.35%,51%,0.5019947005578,253382,0.84088401903639,2423001,196.32
2020-06-17,31.98%,-0.82%,17.95%,52%,0.46501204495504,305288,0.83612832344203,2399895,194.39
2020-06-16,32.80%,-0.91%,19.14%,53%,0.40043753591082,455785,0.82599979173014,2367217,193.57
2020-06-15,33.70%,-1.22%,20.46%,54%,0.46635397270606,311065,0.81831572508647,2425695,189.9
2020-06-12,34.92%,-1.19%,22.22%,58%,0.54605542898122,487227,0.8175521839496,2413264,187.74
2020-06-11,36.11%,+8.28%,23.94%,59%,0.55957255244148,673818,0.8229528677413,2366747,186.27
2020-06-10,27.82%,+0.23%,11.93%,41%,0.32723385212073,854144,0.79354182203419,2315988,196.84
2020-06-09,27.59%,+2.03%,11.60%,39%,0.25171637846409,414412,0.80491545215066,2264474,189.8
2020-06-08,25.56%,+1.51%,8.66%,29%,0.27038848242662,366549,0.83874193506426,2261682,188.36
2020-06-05,24.06%,-1.76%,6.47%,23%,0.36215843500837,420783,0.83331792284007,2240518,187.2
2020-06-04,25.82%,+1.62%,9.02%,29%,0.47821699016167,227029,0.83868551914205,2209644,182.92
2020-06-03,24.20%,-1.25%,6.67%,24%,0.44433288223396,198512,0.84405841841791,2186288,185.36
2020-06-02,25.45%,-1.51%,8.48%,28%,0.40810140880424,224388,0.84036460241535,2159966,184.91
2020-06-01,26.95%,+0.71%,10.67%,35%,0.55600400899315,172329,0.84096058639169,2209184,182.83
2020-05-29,26.24%,-2.33%,9.64%,30%,0.63365714355451,267727,0.83504711831413,2200227,183.25
2020-05-28,28.57%,+0.71%,13.01%,40%,0.55028487547583,311553,0.83298447723179,2184901,181.4
2020-05-27,27.86%,-0.08%,11.98%,38%,0.40453716239838,441932,0.8370789969059,2122607,181.81
2020-05-26,27.94%,+0.39%,12.10%,38%,0.48832658087285,270740,0.83856312205433,2143202,181.57
2020-05-22,27.55%,-1.10%,11.53%,35%,0.5255967922417,196326,0.83025421299425,2145219,183.51
2020-05-21,28.64%,+0.79%,13.12%,39%,0.4954459290767,226415,0.83805494119135,2122516,183.43
2020-05-20,27.86%,-0.45%,11.98%,37%,0.56548181501094,246853,0.83095810811169,2072705,185.66
2020-05-19,28.31%,+0.69%,12.63%,38%,0.24977050950746,324028,0.80492950490139,2066980,183.63
2020-05-18,27.62%,-1.67%,11.64%,37%,0.46839190592836,264359,0.87959547888162,2338104,184.91
2020-05-15,29.29%,-3.36%,14.05%,39%,0.56848546308421,318619,0.80460623740273,2429942,183.16
2020-05-14,32.65%,-0.58%,18.93%,45%,0.61412580884305,352722,0.80721063075705,2400648,180.53
2020-05-13,33.23%,+4.05%,19.76%,46%,0.6223257838606,380145,0.80174200049386,2349504,179.75
2020-05-12,29.18%,+2.29%,13.90%,40%,0.63172849539569,267034,0.80143712276694,2315470,181.6
2020-05-11,26.89%,-0.02%,10.58%,36%,0.4893770862016,300738,0.80835541644507,2373405,186.74
